source,target,no_of_reports_coauthored,no_of_srrs_coauthored,no_of_psrs_coauthored,percent_srrs
56946755600,6602847888,1.0,0.0,1.0,0.0
56946755600,6603025840,1.0,0.0,1.0,0.0
56946755600,7006453025,1.0,0.0,1.0,0.0
56946755600,14019434100,1.0,0.0,1.0,0.0
56946755600,23025599400,1.0,0.0,1.0,0.0
56946755600,25723459800,1.0,0.0,1.0,0.0
56946755600,36954033000,1.0,0.0,1.0,0.0
56946755600,56946835300,1.0,0.0,1.0,0.0
56946835300,6506493333,1.0,0.0,1.0,0.0
56946835300,6602847888,1.0,0.0,1.0,0.0
56946835300,6603025840,1.0,0.0,1.0,0.0
56946835300,7006453025,1.0,0.0,1.0,0.0
56946835300,14019434100,1.0,0.0,1.0,0.0
56946835300,23025599400,1.0,0.0,1.0,0.0
56946835300,25723459800,1.0,0.0,1.0,0.0
56946835300,36954033000,1.0,0.0,1.0,0.0
56946835300,56946755600,1.0,0.0,1.0,0.0
56949738900,6507233742,2.0,2.0,0.0,1.0
56949738900,7402102266,4.0,4.0,0.0,1.0
56949738900,14016488400,4.0,4.0,0.0,1.0
56949738900,23006632000,1.0,1.0,0.0,1.0
56949738900,24480570200,1.0,1.0,0.0,1.0
56949738900,26326634000,4.0,4.0,0.0,1.0
56949738900,36998781200,2.0,2.0,0.0,1.0
56949738900,45761309400,4.0,4.0,0.0,1.0
56949738900,57204891343,4.0,4.0,0.0,1.0
56949742600,7102290997,1.0,0.0,1.0,0.0
56949742600,12041277100,1.0,0.0,1.0,0.0
56949742600,35732703000,1.0,0.0,1.0,0.0
56949742600,42060994300,1.0,0.0,1.0,0.0
56949742600,55556806100,1.0,0.0,1.0,0.0
56949742600,55901065100,1.0,0.0,1.0,0.0
56949742600,56035231400,1.0,0.0,1.0,0.0
56949742600,56035742900,1.0,0.0,1.0,0.0
56949742600,56459004400,1.0,0.0,1.0,0.0
56949742600,57203032674,1.0,0.0,1.0,0.0
56962600100,7003385572,1.0,0.0,1.0,0.0
56962600100,7004509281,1.0,0.0,1.0,0.0
56962600100,7004664088,1.0,0.0,1.0,0.0
56962600100,7005669901,1.0,0.0,1.0,0.0
56962600100,8422488600,1.0,0.0,1.0,0.0
56962600100,13405272500,1.0,0.0,1.0,0.0
56962600100,24074205600,1.0,0.0,1.0,0.0
56962600100,35762795300,1.0,0.0,1.0,0.0
56962600100,42060889600,1.0,0.0,1.0,0.0
56962600100,56662814100,1.0,0.0,1.0,0.0
56962718400,6602336142,1.0,0.0,1.0,0.0
56962718400,6603249790,1.0,0.0,1.0,0.0
56962718400,7102670780,1.0,0.0,1.0,0.0
56962718400,7402606754,1.0,0.0,1.0,0.0
56962718400,35406239400,1.0,0.0,1.0,0.0
56962718400,35556649600,1.0,0.0,1.0,0.0
56962718400,54389354300,1.0,0.0,1.0,0.0
56962718400,54795661000,1.0,0.0,1.0,0.0
56962718400,55701629400,1.0,0.0,1.0,0.0
56962718400,56120492000,1.0,0.0,1.0,0.0
56962718400,56720101000,1.0,0.0,1.0,0.0
56962718400,56720120000,1.0,0.0,1.0,0.0
56962718400,56720228100,1.0,0.0,1.0,0.0
56962718400,57191884809,1.0,0.0,1.0,0.0
56962718400,57196358874,1.0,0.0,1.0,0.0
56962718400,57198205306,1.0,0.0,1.0,0.0
56962718400,57204150152,1.0,0.0,1.0,0.0
56962718400,57213123839,1.0,0.0,1.0,0.0
56984638400,7403932138,1.0,0.0,1.0,0.0
56984638400,16246941600,1.0,0.0,1.0,0.0
56984638400,24491570700,1.0,0.0,1.0,0.0
56984638400,25029776100,1.0,0.0,1.0,0.0
56984638400,55276486800,1.0,0.0,1.0,0.0
56985194100,7101748853,1.0,0.0,1.0,0.0
56989518900,24078491200,1.0,0.0,1.0,0.0
56999993300,7006387307,1.0,0.0,1.0,0.0
56999993300,7402638581,1.0,0.0,1.0,0.0
56999993300,35336523500,1.0,0.0,1.0,0.0
56999993300,56503241000,1.0,0.0,1.0,0.0
56999993300,57125810500,1.0,0.0,1.0,0.0
57039798300,6701376545,1.0,0.0,1.0,0.0
57039798300,7006596857,1.0,0.0,1.0,0.0
57039798300,7201375105,1.0,0.0,1.0,0.0
57039798300,12042089500,1.0,0.0,1.0,0.0
57039798300,55662878800,1.0,0.0,1.0,0.0
57039798300,57198033094,1.0,0.0,1.0,0.0
57076829800,6504821367,1.0,0.0,1.0,0.0
57076829800,6602731256,1.0,0.0,1.0,0.0
57076829800,7101707081,1.0,0.0,1.0,0.0
57076829800,14829316900,1.0,0.0,1.0,0.0
57076829800,16678283500,1.0,0.0,1.0,0.0
57076829800,24463645200,1.0,0.0,1.0,0.0
57076829800,54413002300,1.0,0.0,1.0,0.0
57076829800,55752607500,1.0,0.0,1.0,0.0
57076829800,56053846000,1.0,0.0,1.0,0.0
57076829800,57076856700,1.0,0.0,1.0,0.0
57076829800,57076892900,1.0,0.0,1.0,0.0
57076829800,57076937600,1.0,0.0,1.0,0.0
57076829800,57076938400,1.0,0.0,1.0,0.0
57076829800,57076983900,1.0,0.0,1.0,0.0
57076829800,57077018300,1.0,0.0,1.0,0.0
57076856700,6504821367,1.0,0.0,1.0,0.0
57076856700,6602731256,1.0,0.0,1.0,0.0
57076856700,7101707081,1.0,0.0,1.0,0.0
57076856700,14829316900,1.0,0.0,1.0,0.0
57076856700,16678283500,1.0,0.0,1.0,0.0
57076856700,24463645200,1.0,0.0,1.0,0.0
57076856700,54413002300,1.0,0.0,1.0,0.0
57076856700,55752607500,1.0,0.0,1.0,0.0
57076856700,56053846000,1.0,0.0,1.0,0.0
57076856700,57076829800,1.0,0.0,1.0,0.0
57076856700,57076892900,1.0,0.0,1.0,0.0
57076856700,57076937600,1.0,0.0,1.0,0.0
57076856700,57076938400,1.0,0.0,1.0,0.0
57076856700,57076983900,1.0,0.0,1.0,0.0
57076856700,57077018300,1.0,0.0,1.0,0.0
57076892900,6504821367,1.0,0.0,1.0,0.0
57076892900,6602731256,1.0,0.0,1.0,0.0
57076892900,7101707081,1.0,0.0,1.0,0.0
57076892900,14829316900,1.0,0.0,1.0,0.0
57076892900,16678283500,1.0,0.0,1.0,0.0
57076892900,24463645200,1.0,0.0,1.0,0.0
57076892900,54413002300,1.0,0.0,1.0,0.0
57076892900,55752607500,1.0,0.0,1.0,0.0
57076892900,56053846000,1.0,0.0,1.0,0.0
57076892900,57076829800,1.0,0.0,1.0,0.0
57076892900,57076856700,1.0,0.0,1.0,0.0
57076892900,57076937600,1.0,0.0,1.0,0.0
57076892900,57076938400,1.0,0.0,1.0,0.0
57076892900,57076983900,1.0,0.0,1.0,0.0
57076892900,57077018300,1.0,0.0,1.0,0.0
57076937600,6504821367,1.0,0.0,1.0,0.0
57076937600,6602731256,1.0,0.0,1.0,0.0
57076937600,7101707081,1.0,0.0,1.0,0.0
57076937600,14829316900,1.0,0.0,1.0,0.0
57076937600,16678283500,1.0,0.0,1.0,0.0
57076937600,24463645200,1.0,0.0,1.0,0.0
57076937600,54413002300,1.0,0.0,1.0,0.0
57076937600,55752607500,1.0,0.0,1.0,0.0
57076937600,56053846000,1.0,0.0,1.0,0.0
57076937600,57076829800,1.0,0.0,1.0,0.0
57076937600,57076856700,1.0,0.0,1.0,0.0
57076937600,57076892900,1.0,0.0,1.0,0.0
57076937600,57076938400,1.0,0.0,1.0,0.0
57076937600,57076983900,1.0,0.0,1.0,0.0
57076937600,57077018300,1.0,0.0,1.0,0.0
57076938400,6504821367,1.0,0.0,1.0,0.0
57076938400,6602731256,1.0,0.0,1.0,0.0
57076938400,7101707081,1.0,0.0,1.0,0.0
57076938400,14829316900,1.0,0.0,1.0,0.0
57076938400,16678283500,1.0,0.0,1.0,0.0
57076938400,24463645200,1.0,0.0,1.0,0.0
57076938400,54413002300,1.0,0.0,1.0,0.0
57076938400,55752607500,1.0,0.0,1.0,0.0
57076938400,56053846000,1.0,0.0,1.0,0.0
57076938400,57076829800,1.0,0.0,1.0,0.0
57076938400,57076856700,1.0,0.0,1.0,0.0
57076938400,57076892900,1.0,0.0,1.0,0.0
57076938400,57076937600,1.0,0.0,1.0,0.0
57076938400,57076983900,1.0,0.0,1.0,0.0
57076938400,57077018300,1.0,0.0,1.0,0.0
57076983900,6504821367,1.0,0.0,1.0,0.0
57076983900,6602731256,1.0,0.0,1.0,0.0
57076983900,7101707081,1.0,0.0,1.0,0.0
57076983900,14829316900,1.0,0.0,1.0,0.0
57076983900,16678283500,1.0,0.0,1.0,0.0
57076983900,24463645200,1.0,0.0,1.0,0.0
57076983900,54413002300,1.0,0.0,1.0,0.0
57076983900,55752607500,1.0,0.0,1.0,0.0
57076983900,56053846000,1.0,0.0,1.0,0.0
57076983900,57076829800,1.0,0.0,1.0,0.0
57076983900,57076856700,1.0,0.0,1.0,0.0
57076983900,57076892900,1.0,0.0,1.0,0.0
57076983900,57076937600,1.0,0.0,1.0,0.0
57076983900,57076938400,1.0,0.0,1.0,0.0
57076983900,57077018300,1.0,0.0,1.0,0.0
57077018300,6504821367,1.0,0.0,1.0,0.0
57077018300,6602731256,1.0,0.0,1.0,0.0
57077018300,7101707081,1.0,0.0,1.0,0.0
57077018300,14829316900,1.0,0.0,1.0,0.0
57077018300,16678283500,1.0,0.0,1.0,0.0
57077018300,24463645200,1.0,0.0,1.0,0.0
57077018300,54413002300,1.0,0.0,1.0,0.0
57077018300,55752607500,1.0,0.0,1.0,0.0
57077018300,56053846000,1.0,0.0,1.0,0.0
57077018300,57076829800,1.0,0.0,1.0,0.0
57077018300,57076856700,1.0,0.0,1.0,0.0
57077018300,57076892900,1.0,0.0,1.0,0.0
57077018300,57076937600,1.0,0.0,1.0,0.0
57077018300,57076938400,1.0,0.0,1.0,0.0
57077018300,57076983900,1.0,0.0,1.0,0.0
57104639500,6506078226,1.0,0.0,1.0,0.0
57104639500,6602928303,1.0,0.0,1.0,0.0
57104639500,7003860203,1.0,0.0,1.0,0.0
57104639500,24499894300,1.0,0.0,1.0,0.0
57104639500,36084229100,1.0,0.0,1.0,0.0
57104639500,54966482600,1.0,0.0,1.0,0.0
57104639500,57225340883,1.0,0.0,1.0,0.0
57109747500,25223351500,1.0,1.0,0.0,1.0
57109747500,56577545000,1.0,1.0,0.0,1.0
57109747500,57110279600,1.0,1.0,0.0,1.0
57109747500,57110455700,1.0,1.0,0.0,1.0
57109810100,7004494954,1.0,0.0,1.0,0.0
57109810100,7006065001,1.0,0.0,1.0,0.0
57109810100,7202420540,1.0,0.0,1.0,0.0
57109810100,7402226282,1.0,0.0,1.0,0.0
57109810100,57198809038,1.0,0.0,1.0,0.0
57109810100,57210707854,1.0,0.0,1.0,0.0
57109810100,57224647617,1.0,0.0,1.0,0.0
57110161200,6506056250,1.0,0.0,1.0,0.0
57110161200,7003284391,1.0,0.0,1.0,0.0
57110161200,7004357169,1.0,0.0,1.0,0.0
57110161200,7005276015,1.0,0.0,1.0,0.0
57110161200,7006277430,1.0,0.0,1.0,0.0
57110161200,7101648907,1.0,0.0,1.0,0.0
57110161200,8933947800,1.0,0.0,1.0,0.0
57110161200,15925796600,1.0,0.0,1.0,0.0
57110161200,35264935900,1.0,0.0,1.0,0.0
57110161200,54392038500,1.0,0.0,1.0,0.0
57110161200,56634706900,1.0,0.0,1.0,0.0
57110161200,56828923400,1.0,0.0,1.0,0.0
57110161200,56829188100,1.0,0.0,1.0,0.0
57110161200,57216506722,1.0,0.0,1.0,0.0
57110279600,25223351500,1.0,1.0,0.0,1.0
57110279600,56577545000,1.0,1.0,0.0,1.0
57110279600,57109747500,1.0,1.0,0.0,1.0
57110279600,57110455700,1.0,1.0,0.0,1.0
57110455700,25223351500,1.0,1.0,0.0,1.0
57110455700,56577545000,1.0,1.0,0.0,1.0
57110455700,57109747500,1.0,1.0,0.0,1.0
57110455700,57110279600,1.0,1.0,0.0,1.0
57125810500,7006387307,1.0,0.0,1.0,0.0
57125810500,7402638581,1.0,0.0,1.0,0.0
57125810500,35336523500,1.0,0.0,1.0,0.0
57125810500,56503241000,1.0,0.0,1.0,0.0
57125810500,56999993300,1.0,0.0,1.0,0.0
57188708084,6701866315,1.0,0.0,1.0,0.0
57188708084,57207581950,1.0,0.0,1.0,0.0
57188931745,24315287900,1.0,1.0,0.0,1.0
57188931745,54893588800,1.0,1.0,0.0,1.0
57188931745,55774718700,1.0,1.0,0.0,1.0
57188931745,56046884000,1.0,1.0,0.0,1.0
57188931745,57191242489,1.0,1.0,0.0,1.0
57188931745,57192235862,1.0,1.0,0.0,1.0
57188931745,57200397889,1.0,1.0,0.0,1.0
57188931745,57201111532,1.0,1.0,0.0,1.0
57188931745,57221044259,1.0,1.0,0.0,1.0
57189001353,6506190520,1.0,0.0,1.0,0.0
57189001353,16639445800,1.0,0.0,1.0,0.0
57189001353,36544774200,1.0,0.0,1.0,0.0
57189001353,57216229536,1.0,0.0,1.0,0.0
57189003519,24381887600,1.0,1.0,0.0,1.0
57189003519,27067659600,1.0,1.0,0.0,1.0
57189003519,35072791900,1.0,1.0,0.0,1.0
57189003519,54585710400,1.0,1.0,0.0,1.0
57189003519,57195406552,1.0,1.0,0.0,1.0
57189218500,6504261558,1.0,0.0,1.0,0.0
57189218500,6507149548,1.0,0.0,1.0,0.0
57189218500,11440680600,1.0,0.0,1.0,0.0
57189218500,56155942300,1.0,0.0,1.0,0.0
57189218500,56489898800,1.0,0.0,1.0,0.0
57189218500,56922061900,1.0,0.0,1.0,0.0
57189218500,56922123000,1.0,0.0,1.0,0.0
57189218500,56922192500,1.0,0.0,1.0,0.0
57189456001,6507281992,1.0,0.0,1.0,0.0
57189456001,6603379273,1.0,0.0,1.0,0.0
57189456001,7003473393,1.0,0.0,1.0,0.0
57189456001,7003754594,1.0,0.0,1.0,0.0
57189456001,7006342609,1.0,0.0,1.0,0.0
57189456001,7102552632,1.0,0.0,1.0,0.0
57189456001,7102607771,1.0,0.0,1.0,0.0
57189456001,7202308102,1.0,0.0,1.0,0.0
57189456001,36014098400,1.0,0.0,1.0,0.0
57189456001,49762170300,1.0,0.0,1.0,0.0
57189456001,56525760300,1.0,0.0,1.0,0.0
57189572584,7004006411,1.0,0.0,1.0,0.0
57189572584,7004884514,1.0,0.0,1.0,0.0
57189572584,7006191523,1.0,0.0,1.0,0.0
57189572584,15069543200,1.0,0.0,1.0,0.0
57189572584,17343946100,1.0,0.0,1.0,0.0
57189572584,55933747600,1.0,0.0,1.0,0.0
57189572584,56685782700,1.0,0.0,1.0,0.0
57189572584,57189577482,1.0,0.0,1.0,0.0
57189572584,57189582117,1.0,0.0,1.0,0.0
57189572584,57193844055,1.0,0.0,1.0,0.0
57189572584,57215031306,1.0,0.0,1.0,0.0
57189577482,7004006411,1.0,0.0,1.0,0.0
57189577482,7004884514,1.0,0.0,1.0,0.0
57189577482,7006191523,1.0,0.0,1.0,0.0
57189577482,15069543200,1.0,0.0,1.0,0.0
57189577482,17343946100,1.0,0.0,1.0,0.0
57189577482,55933747600,1.0,0.0,1.0,0.0
57189577482,56685782700,1.0,0.0,1.0,0.0
57189577482,57189572584,1.0,0.0,1.0,0.0
57189577482,57189582117,1.0,0.0,1.0,0.0
57189577482,57193844055,1.0,0.0,1.0,0.0
57189577482,57215031306,1.0,0.0,1.0,0.0
57189582117,7004006411,1.0,0.0,1.0,0.0
57189582117,7004884514,1.0,0.0,1.0,0.0
57189582117,7006191523,1.0,0.0,1.0,0.0
57189582117,15069543200,1.0,0.0,1.0,0.0
57189582117,17343946100,1.0,0.0,1.0,0.0
57189582117,55933747600,1.0,0.0,1.0,0.0
57189582117,56685782700,1.0,0.0,1.0,0.0
57189582117,57189572584,1.0,0.0,1.0,0.0
57189582117,57189577482,1.0,0.0,1.0,0.0
57189582117,57193844055,1.0,0.0,1.0,0.0
57189582117,57215031306,1.0,0.0,1.0,0.0
57189817419,6602527202,1.0,0.0,1.0,0.0
57189817419,7102238778,1.0,0.0,1.0,0.0
57189817419,25950425000,1.0,0.0,1.0,0.0
57189817419,57216998430,1.0,0.0,1.0,0.0
57190029858,7003689913,1.0,0.0,1.0,0.0
57190029858,7004374614,1.0,0.0,1.0,0.0
57190029858,56813986600,1.0,0.0,1.0,0.0
57190029858,57214957437,1.0,0.0,1.0,0.0
57190045369,6603323147,1.0,0.0,1.0,0.0
57190045369,6701702126,1.0,0.0,1.0,0.0
57190045369,7004877586,1.0,0.0,1.0,0.0
57190045369,7005371076,1.0,0.0,1.0,0.0
57190045369,7101756037,1.0,0.0,1.0,0.0
57190045369,7202113897,1.0,0.0,1.0,0.0
57190045369,9940645100,1.0,0.0,1.0,0.0
57190045369,16149153500,1.0,0.0,1.0,0.0
57190045369,35240009300,1.0,0.0,1.0,0.0
57190045369,35426378300,1.0,0.0,1.0,0.0
57190045369,55130412600,1.0,0.0,1.0,0.0
57190045369,55342239400,1.0,0.0,1.0,0.0
57190045369,55544434700,1.0,0.0,1.0,0.0
57190045369,56438421900,1.0,0.0,1.0,0.0
57190045369,57193557208,1.0,0.0,1.0,0.0
57190045369,57202560550,1.0,0.0,1.0,0.0
57190045369,57212975141,1.0,0.0,1.0,0.0
57190992714,6506755579,1.0,0.0,1.0,0.0
57190992714,6603622470,1.0,0.0,1.0,0.0
57190992714,7003752250,1.0,0.0,1.0,0.0
57190992714,7004545565,1.0,0.0,1.0,0.0
57190992714,56464043000,1.0,0.0,1.0,0.0
57191242489,24315287900,1.0,1.0,0.0,1.0
57191242489,54893588800,1.0,1.0,0.0,1.0
57191242489,55774718700,1.0,1.0,0.0,1.0
57191242489,56046884000,1.0,1.0,0.0,1.0
57191242489,57188931745,1.0,1.0,0.0,1.0
57191242489,57192235862,1.0,1.0,0.0,1.0
57191242489,57200397889,1.0,1.0,0.0,1.0
57191242489,57201111532,1.0,1.0,0.0,1.0
57191242489,57221044259,1.0,1.0,0.0,1.0
57191364461,6602551513,1.0,0.0,1.0,0.0
57191407857,8442393800,1.0,0.0,1.0,0.0
57191407857,23093142300,1.0,0.0,1.0,0.0
57191407857,35195385400,1.0,0.0,1.0,0.0
57191407857,36128422300,1.0,0.0,1.0,0.0
57191407857,56294688000,1.0,0.0,1.0,0.0
57191407857,56294923100,1.0,0.0,1.0,0.0
57191537058,23482138400,1.0,1.0,0.0,1.0
57191537058,50161242500,1.0,1.0,0.0,1.0
57191537058,55491154600,1.0,1.0,0.0,1.0
57191616498,6602670981,1.0,0.0,1.0,0.0
57191616498,6701698964,1.0,0.0,1.0,0.0
57191616498,6701751203,1.0,0.0,1.0,0.0
57191616498,7006630457,1.0,0.0,1.0,0.0
57191616498,25825769700,1.0,0.0,1.0,0.0
57191616498,35344782100,1.0,0.0,1.0,0.0
57191616498,37056218600,1.0,0.0,1.0,0.0
57191616498,56472869300,1.0,0.0,1.0,0.0
57191884809,6602336142,1.0,0.0,1.0,0.0
57191884809,6603249790,1.0,0.0,1.0,0.0
57191884809,7102670780,1.0,0.0,1.0,0.0
57191884809,7402606754,1.0,0.0,1.0,0.0
57191884809,35406239400,1.0,0.0,1.0,0.0
57191884809,35556649600,1.0,0.0,1.0,0.0
57191884809,54389354300,1.0,0.0,1.0,0.0
57191884809,54795661000,1.0,0.0,1.0,0.0
57191884809,55701629400,1.0,0.0,1.0,0.0
57191884809,56120492000,1.0,0.0,1.0,0.0
57191884809,56720101000,1.0,0.0,1.0,0.0
57191884809,56720120000,1.0,0.0,1.0,0.0
57191884809,56720228100,1.0,0.0,1.0,0.0
57191884809,56962718400,1.0,0.0,1.0,0.0
57191884809,57196358874,1.0,0.0,1.0,0.0
57191884809,57198205306,1.0,0.0,1.0,0.0
57191884809,57204150152,1.0,0.0,1.0,0.0
57191884809,57213123839,1.0,0.0,1.0,0.0
57191958833,7005742222,1.0,0.0,1.0,0.0
57191958833,7005753356,1.0,0.0,1.0,0.0
57191958833,35193657100,1.0,0.0,1.0,0.0
57191958833,56278119200,1.0,0.0,1.0,0.0
57192093779,57192094846,1.0,0.0,1.0,0.0
57192094846,57192093779,1.0,0.0,1.0,0.0
57192235862,24315287900,1.0,1.0,0.0,1.0
57192235862,54893588800,1.0,1.0,0.0,1.0
57192235862,55774718700,1.0,1.0,0.0,1.0
57192235862,56046884000,1.0,1.0,0.0,1.0
57192235862,57188931745,1.0,1.0,0.0,1.0
57192235862,57191242489,1.0,1.0,0.0,1.0
57192235862,57200397889,1.0,1.0,0.0,1.0
57192235862,57201111532,1.0,1.0,0.0,1.0
57192235862,57221044259,1.0,1.0,0.0,1.0
57192664619,7006263456,1.0,0.0,1.0,0.0
57192664619,55496859000,1.0,0.0,1.0,0.0
57192664619,56647873200,1.0,0.0,1.0,0.0
57193453048,6504831020,1.0,0.0,1.0,0.0
57193453048,6603960588,1.0,0.0,1.0,0.0
57193453048,7005868666,1.0,0.0,1.0,0.0
57193453048,7006031601,1.0,0.0,1.0,0.0
57193453048,7403580295,1.0,0.0,1.0,0.0
57193453048,7404528724,1.0,0.0,1.0,0.0
57193453048,8450588300,1.0,0.0,1.0,0.0
57193453048,14049094900,1.0,0.0,1.0,0.0
57193453048,19034106700,1.0,0.0,1.0,0.0
57193453048,23033344500,1.0,0.0,1.0,0.0
57193453048,34769470700,1.0,0.0,1.0,0.0
57193453048,35769579700,1.0,0.0,1.0,0.0
57193453048,56409226300,1.0,0.0,1.0,0.0
57193482097,7006322598,1.0,0.0,1.0,0.0
57193482097,7202943645,1.0,0.0,1.0,0.0
57193482097,55531654900,1.0,0.0,1.0,0.0
57193482097,55629070800,1.0,0.0,1.0,0.0
57193557208,6603323147,1.0,0.0,1.0,0.0
57193557208,6701702126,1.0,0.0,1.0,0.0
57193557208,7004877586,1.0,0.0,1.0,0.0
57193557208,7005371076,1.0,0.0,1.0,0.0
57193557208,7101756037,1.0,0.0,1.0,0.0
57193557208,7202113897,1.0,0.0,1.0,0.0
57193557208,9940645100,1.0,0.0,1.0,0.0
57193557208,16149153500,1.0,0.0,1.0,0.0
57193557208,35240009300,1.0,0.0,1.0,0.0
57193557208,35426378300,1.0,0.0,1.0,0.0
57193557208,55130412600,1.0,0.0,1.0,0.0
57193557208,55342239400,1.0,0.0,1.0,0.0
57193557208,55544434700,1.0,0.0,1.0,0.0
57193557208,56438421900,1.0,0.0,1.0,0.0
57193557208,57190045369,1.0,0.0,1.0,0.0
57193557208,57202560550,1.0,0.0,1.0,0.0
57193557208,57212975141,1.0,0.0,1.0,0.0
57193791658,6603806651,1.0,1.0,0.0,1.0
57193791658,56714626000,1.0,1.0,0.0,1.0
57193844055,7004006411,1.0,0.0,1.0,0.0
57193844055,7004884514,1.0,0.0,1.0,0.0
57193844055,7006191523,1.0,0.0,1.0,0.0
57193844055,15069543200,1.0,0.0,1.0,0.0
57193844055,17343946100,1.0,0.0,1.0,0.0
57193844055,55933747600,1.0,0.0,1.0,0.0
57193844055,56685782700,1.0,0.0,1.0,0.0
57193844055,57189572584,1.0,0.0,1.0,0.0
57193844055,57189577482,1.0,0.0,1.0,0.0
57193844055,57189582117,1.0,0.0,1.0,0.0
57193844055,57215031306,1.0,0.0,1.0,0.0
57194128409,7403358478,1.0,0.0,1.0,0.0
57194128409,8620896500,1.0,0.0,1.0,0.0
57194128409,35274549700,1.0,0.0,1.0,0.0
57194128409,54893588800,1.0,0.0,1.0,0.0
57194128409,56066498800,1.0,0.0,1.0,0.0
57194128409,56537632000,1.0,0.0,1.0,0.0
57194515955,6602828196,1.0,0.0,1.0,0.0
57194515955,7006392362,1.0,0.0,1.0,0.0
57194515955,7404278124,1.0,0.0,1.0,0.0
57194515955,7404504112,1.0,0.0,1.0,0.0
57194515955,8703984700,1.0,0.0,1.0,0.0
57194515955,55342398600,1.0,0.0,1.0,0.0
57194515955,56482775700,1.0,0.0,1.0,0.0
57194515955,57202569532,1.0,0.0,1.0,0.0
57194515955,57209019346,1.0,0.0,1.0,0.0
57194515955,57220774479,1.0,0.0,1.0,0.0
57195393204,7003919775,1.0,0.0,1.0,0.0
57195393204,35377249400,1.0,0.0,1.0,0.0
57195406552,24381887600,1.0,1.0,0.0,1.0
57195406552,27067659600,1.0,1.0,0.0,1.0
57195406552,35072791900,1.0,1.0,0.0,1.0
57195406552,54585710400,1.0,1.0,0.0,1.0
57195406552,57189003519,1.0,1.0,0.0,1.0
57195451002,6506744848,1.0,0.0,1.0,0.0
57195451002,15749791900,1.0,0.0,1.0,0.0
57195451002,16028169200,1.0,0.0,1.0,0.0
57195451002,55555239900,1.0,0.0,1.0,0.0
57195463545,8432696200,1.0,0.0,1.0,0.0
57195463545,15750135800,1.0,0.0,1.0,0.0
57195463545,40361584100,1.0,0.0,1.0,0.0
57195463545,56443205300,1.0,0.0,1.0,0.0
57195557334,6504077128,1.0,1.0,0.0,1.0
57195557334,6602278210,1.0,1.0,0.0,1.0
57195557334,6701441570,1.0,1.0,0.0,1.0
57195557334,15752770000,1.0,1.0,0.0,1.0
57195557334,22136826400,1.0,1.0,0.0,1.0
57195557334,55883537400,1.0,1.0,0.0,1.0
57196172019,7409121324,1.0,0.0,1.0,0.0
57196172019,12042481000,1.0,0.0,1.0,0.0
57196172019,26650698300,1.0,0.0,1.0,0.0
57196172019,55479195400,1.0,0.0,1.0,0.0
57196172019,56161304500,1.0,0.0,1.0,0.0
57196358874,6602336142,1.0,0.0,1.0,0.0
57196358874,6603249790,1.0,0.0,1.0,0.0
57196358874,7102670780,1.0,0.0,1.0,0.0
57196358874,7402606754,1.0,0.0,1.0,0.0
57196358874,35406239400,1.0,0.0,1.0,0.0
57196358874,35556649600,1.0,0.0,1.0,0.0
57196358874,54389354300,1.0,0.0,1.0,0.0
57196358874,54795661000,1.0,0.0,1.0,0.0
57196358874,55701629400,1.0,0.0,1.0,0.0
57196358874,56120492000,1.0,0.0,1.0,0.0
57196358874,56720101000,1.0,0.0,1.0,0.0
57196358874,56720120000,1.0,0.0,1.0,0.0
57196358874,56720228100,1.0,0.0,1.0,0.0
57196358874,56962718400,1.0,0.0,1.0,0.0
57196358874,57191884809,1.0,0.0,1.0,0.0
57196358874,57198205306,1.0,0.0,1.0,0.0
57196358874,57204150152,1.0,0.0,1.0,0.0
57196358874,57213123839,1.0,0.0,1.0,0.0
57196496630,7005556390,1.0,0.0,1.0,0.0
57196496630,8115293800,1.0,0.0,1.0,0.0
57196496630,14012585600,1.0,0.0,1.0,0.0
57196496630,36659322700,1.0,0.0,1.0,0.0
57196496630,57198269436,1.0,0.0,1.0,0.0
57196496630,57214651466,1.0,0.0,1.0,0.0
57196543185,6701918428,1.0,0.0,1.0,0.0
57196543185,7005575041,1.0,0.0,1.0,0.0
57196543185,7007048101,1.0,0.0,1.0,0.0
57196543185,8228579800,1.0,0.0,1.0,0.0
57196543185,8947314800,1.0,0.0,1.0,0.0
57196543185,35271205800,1.0,0.0,1.0,0.0
57196543185,35798749600,1.0,0.0,1.0,0.0
57196543185,55598006000,1.0,0.0,1.0,0.0
57196543185,55748820200,1.0,0.0,1.0,0.0
57196652260,6603887734,1.0,0.0,1.0,0.0
57196652260,7006145162,1.0,0.0,1.0,0.0
57196652260,7006562293,1.0,0.0,1.0,0.0
57196652260,7201471000,1.0,0.0,1.0,0.0
57196652260,17736796100,1.0,0.0,1.0,0.0
57196652260,18838665300,1.0,0.0,1.0,0.0
57196652260,37043016300,1.0,0.0,1.0,0.0
57196652260,55456267300,1.0,0.0,1.0,0.0
57196652260,57213348748,1.0,0.0,1.0,0.0
57196683284,6603379273,1.0,0.0,1.0,0.0
57196683284,6701751973,1.0,0.0,1.0,0.0
57196683284,7102552632,1.0,0.0,1.0,0.0
57196683284,7102607771,1.0,0.0,1.0,0.0
57196683284,24337529700,1.0,0.0,1.0,0.0
57196683284,55254702200,1.0,0.0,1.0,0.0
57196781465,7003393363,1.0,0.0,1.0,0.0
57196781465,16022269200,1.0,0.0,1.0,0.0
