ID,title,author_given_name,author_surname,author_id,organizational_author,manual
61,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: the Japan Collaborative Cohort Study for Evaluation of Cancer Risks,Akio,Yamamoto,35228281000,NA,FALSE
61,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: the Japan Collaborative Cohort Study for Evaluation of Cancer Risks,Hideaki,Toyoshima,7103228330,NA,FALSE
61,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: the Japan Collaborative Cohort Study for Evaluation of Cancer Risks,Yoshiyuki,Watanabe,56959677700,NA,FALSE
61,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: the Japan Collaborative Cohort Study for Evaluation of Cancer Risks,Shogo,Kikuchi,7403005275,NA,FALSE
61,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: the Japan Collaborative Cohort Study for Evaluation of Cancer Risks,Akio,Koizumi,7101783248,NA,FALSE
61,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: the Japan Collaborative Cohort Study for Evaluation of Cancer Risks,Takaaki,Kondo,7404230880,NA,FALSE
61,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: the Japan Collaborative Cohort Study for Evaluation of Cancer Risks,Yutaka,Inaba,7201621928,NA,FALSE
61,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: the Japan Collaborative Cohort Study for Evaluation of Cancer Risks,Naohito,Tanabe,7103393781,NA,FALSE
61,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: the Japan Collaborative Cohort Study for Evaluation of Cancer Risks,Akiko,Tamakoshi,7006797376,NA,FALSE
62,"A Japanese diet and 19-year mortality: National Integrated Project for Prospective Observation of Non-Communicable Diseases and its Trends in the Aged, 1980",Yasuyuki,Nakamura,55628559897,NA,FALSE
62,"A Japanese diet and 19-year mortality: National Integrated Project for Prospective Observation of Non-Communicable Diseases and its Trends in the Aged, 1980",Hirotsugu,Ueshima,55166257800,NA,FALSE
62,"A Japanese diet and 19-year mortality: National Integrated Project for Prospective Observation of Non-Communicable Diseases and its Trends in the Aged, 1980",Tomonori,Okamura,55432997600,NA,FALSE
62,"A Japanese diet and 19-year mortality: National Integrated Project for Prospective Observation of Non-Communicable Diseases and its Trends in the Aged, 1980",Takashi,Kadowaki,35371466600,NA,FALSE
62,"A Japanese diet and 19-year mortality: National Integrated Project for Prospective Observation of Non-Communicable Diseases and its Trends in the Aged, 1980",Takehito,Hayakawa,35224699500,NA,FALSE
62,"A Japanese diet and 19-year mortality: National Integrated Project for Prospective Observation of Non-Communicable Diseases and its Trends in the Aged, 1980",Yoshikuni,Kita,7202729333,NA,FALSE
62,"A Japanese diet and 19-year mortality: National Integrated Project for Prospective Observation of Non-Communicable Diseases and its Trends in the Aged, 1980",Robert D.,Abbott,7202420540,NA,FALSE
62,"A Japanese diet and 19-year mortality: National Integrated Project for Prospective Observation of Non-Communicable Diseases and its Trends in the Aged, 1980",Akira,Okayama,56421646700,NA,FALSE
63,Long-term effects of dietary sodium intake on cytokines and neurohormonal activation in patients with recently compensated congestive heart failure,Gaspare,Parrinello,7004487795,NA,FALSE
63,Long-term effects of dietary sodium intake on cytokines and neurohormonal activation in patients with recently compensated congestive heart failure,Pietro,Di Pasquale,7006484941,NA,FALSE
63,Long-term effects of dietary sodium intake on cytokines and neurohormonal activation in patients with recently compensated congestive heart failure,Giuseppe,Licata,21640320400,NA,FALSE
63,Long-term effects of dietary sodium intake on cytokines and neurohormonal activation in patients with recently compensated congestive heart failure,Daniele,Torres,23994467100,NA,FALSE
63,Long-term effects of dietary sodium intake on cytokines and neurohormonal activation in patients with recently compensated congestive heart failure,Marco,Giammanco,6603945923,NA,FALSE
63,Long-term effects of dietary sodium intake on cytokines and neurohormonal activation in patients with recently compensated congestive heart failure,Sergio,Fasullo,8525341800,NA,FALSE
63,Long-term effects of dietary sodium intake on cytokines and neurohormonal activation in patients with recently compensated congestive heart failure,Manuela,Mezzero,25031517400,NA,FALSE
63,Long-term effects of dietary sodium intake on cytokines and neurohormonal activation in patients with recently compensated congestive heart failure,Salvatore,Paterna,7005747309,NA,FALSE
64,"Medium term effects of different dosage of diuretic, sodium, and fluid administration on neurohormonal and clinical outcome in patients with recently compensated heart failure",Salvatore,Paterna,7005747309,NA,FALSE
64,"Medium term effects of different dosage of diuretic, sodium, and fluid administration on neurohormonal and clinical outcome in patients with recently compensated heart failure",Gaspare,Parrinello,7004487795,NA,FALSE
64,"Medium term effects of different dosage of diuretic, sodium, and fluid administration on neurohormonal and clinical outcome in patients with recently compensated heart failure",Sergio,Cannizzaro,6603823764,NA,FALSE
64,"Medium term effects of different dosage of diuretic, sodium, and fluid administration on neurohormonal and clinical outcome in patients with recently compensated heart failure",Sergio,Fasullo,8525341800,NA,FALSE
64,"Medium term effects of different dosage of diuretic, sodium, and fluid administration on neurohormonal and clinical outcome in patients with recently compensated heart failure",Daniele,Torres,23994467100,NA,FALSE
64,"Medium term effects of different dosage of diuretic, sodium, and fluid administration on neurohormonal and clinical outcome in patients with recently compensated heart failure",Filippo M.,Sarullo,55666266600,NA,FALSE
64,"Medium term effects of different dosage of diuretic, sodium, and fluid administration on neurohormonal and clinical outcome in patients with recently compensated heart failure",Pietro,Di Pasquale,7006484941,NA,FALSE
65,Low dietary sodium intake increases the death risk in peritoneal dialysis,Jie,Dong,55266679200,NA,FALSE
65,Low dietary sodium intake increases the death risk in peritoneal dialysis,Yanjun,Li,53877753100,NA,FALSE
65,Low dietary sodium intake increases the death risk in peritoneal dialysis,Zhikai,Yang,36060620400,NA,FALSE
65,Low dietary sodium intake increases the death risk in peritoneal dialysis,Jianfeng,Luo,55482565200,NA,FALSE
66,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: the Japan Public Health Center-based Prospective Study,Ribeka,Takachi,35308230400,NA,FALSE
66,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: the Japan Public Health Center-based Prospective Study,Manami,Inoue,8889234100,NA,FALSE
66,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: the Japan Public Health Center-based Prospective Study,Taichi,Shimazu,8505077900,NA,FALSE
66,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: the Japan Public Health Center-based Prospective Study,Shizuka,Sasazuki,35369762100,NA,FALSE
66,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: the Japan Public Health Center-based Prospective Study,Junko,Ishihara,7006469121,NA,FALSE
66,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: the Japan Public Health Center-based Prospective Study,Norie,Sawada,35307936200,NA,FALSE
66,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: the Japan Public Health Center-based Prospective Study,Taiki,Yamaji,7102897776,NA,FALSE
66,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: the Japan Public Health Center-based Prospective Study,Motoki,Iwasaki,9233646600,NA,FALSE
66,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: the Japan Public Health Center-based Prospective Study,Hiroyasu,Iso,35227393400,NA,FALSE
66,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: the Japan Public Health Center-based Prospective Study,Yoshitaka,Tsubono,7005679829,NA,FALSE
66,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: the Japan Public Health Center-based Prospective Study,Shoichiro,Tsugane,7005204049,NA,FALSE
67,Physician-pharmacist cooperation program for blood pressure control in patients with hypertension: a randomized-controlled trial,Hiroko,Tobari,35235400200,NA,FALSE
67,Physician-pharmacist cooperation program for blood pressure control in patients with hypertension: a randomized-controlled trial,Takanori,Arimoto,7006613950,NA,FALSE
67,Physician-pharmacist cooperation program for blood pressure control in patients with hypertension: a randomized-controlled trial,Nobutake,Shimojo,7004577495,NA,FALSE
67,Physician-pharmacist cooperation program for blood pressure control in patients with hypertension: a randomized-controlled trial,Kiyomi,Yuhara,37035524500,NA,FALSE
67,Physician-pharmacist cooperation program for blood pressure control in patients with hypertension: a randomized-controlled trial,Hiroyuki,Noda,57204355249,NA,FALSE
67,Physician-pharmacist cooperation program for blood pressure control in patients with hypertension: a randomized-controlled trial,Kazumasa,Yamagishi,35231751500,NA,FALSE
67,Physician-pharmacist cooperation program for blood pressure control in patients with hypertension: a randomized-controlled trial,Hiroyasu,Iso,35227393400,NA,FALSE
68,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: a prospective follow-up study,Jo Anne,Arcand,8980190300,NA,FALSE
68,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: a prospective follow-up study,Joan,Ivanov,35477069300,NA,FALSE
68,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: a prospective follow-up study,Alexa,Sasson,37121117800,NA,FALSE
68,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: a prospective follow-up study,Vanessa,Floras,35740127300,NA,FALSE
68,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: a prospective follow-up study,Abdul,Al-Hesayen,7801308438,NA,FALSE
68,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: a prospective follow-up study,Eduardo R.,Azevedo,7006132527,NA,FALSE
68,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: a prospective follow-up study,Susanna,Mak,7102103810,NA,FALSE
68,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: a prospective follow-up study,Johane P.,Allard,7103067646,NA,FALSE
68,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: a prospective follow-up study,Gary E.,Newton,7102470549,NA,FALSE
70,Recurrence risk after noncardioembolic mild ischemic stroke in a Japanese population,Yuji,Kono,36925127400,NA,FALSE
70,Recurrence risk after noncardioembolic mild ischemic stroke in a Japanese population,Sumio,Yamada,35354413600,NA,FALSE
70,Recurrence risk after noncardioembolic mild ischemic stroke in a Japanese population,Kenta,Kamisaka,42461724700,NA,FALSE
70,Recurrence risk after noncardioembolic mild ischemic stroke in a Japanese population,Amane,Araki,42461073800,NA,FALSE
70,Recurrence risk after noncardioembolic mild ischemic stroke in a Japanese population,Yusuke,Fujioka,55233551200,NA,FALSE
70,Recurrence risk after noncardioembolic mild ischemic stroke in a Japanese population,Keizo,Yasui,55596800300,NA,FALSE
70,Recurrence risk after noncardioembolic mild ischemic stroke in a Japanese population,Yasuhiro,Hasegawa,7403042539,NA,FALSE
70,Recurrence risk after noncardioembolic mild ischemic stroke in a Japanese population,Yasuo,Koike,7202827771,NA,FALSE
71,Three gram sodium intake is associated with longer event-free survival only in patients with advanced heart failure,Terry A.,Lennie,6601967008,NA,FALSE
71,Three gram sodium intake is associated with longer event-free survival only in patients with advanced heart failure,Eun Kyeung,Song,26656978600,NA,FALSE
71,Three gram sodium intake is associated with longer event-free survival only in patients with advanced heart failure,Jia Rong,Wu,20437023800,NA,FALSE
71,Three gram sodium intake is associated with longer event-free survival only in patients with advanced heart failure,Misook L.,Chung,7402437110,NA,FALSE
71,Three gram sodium intake is associated with longer event-free survival only in patients with advanced heart failure,Sandra B.,Dunbar,7007180724,NA,FALSE
71,Three gram sodium intake is associated with longer event-free survival only in patients with advanced heart failure,Susan J.,Pressler,23478260800,NA,FALSE
71,Three gram sodium intake is associated with longer event-free survival only in patients with advanced heart failure,Debra K.,Moser,7101785555,NA,FALSE
73,"Dietary Intake of Minerals and the Risk of Ischemic Stroke in Guangdong Province, China, 2007-2008",Wenbin,Liang,16039833400,NA,FALSE
73,"Dietary Intake of Minerals and the Risk of Ischemic Stroke in Guangdong Province, China, 2007-2008",Andy H.,Lee,56422852900,NA,FALSE
73,"Dietary Intake of Minerals and the Risk of Ischemic Stroke in Guangdong Province, China, 2007-2008",Colin W.,Binns,55810755100,NA,FALSE
74,Urinary sodium and potassium excretion and risk of cardiovascular events,Martin J.,O'Donnell,57210591242,NA,FALSE
74,Urinary sodium and potassium excretion and risk of cardiovascular events,Salim,Yusuf,7202749318,NA,FALSE
74,Urinary sodium and potassium excretion and risk of cardiovascular events,Andrew,Mente,14321895500,NA,FALSE
74,Urinary sodium and potassium excretion and risk of cardiovascular events,Peggy,Gao,35069449800,NA,FALSE
74,Urinary sodium and potassium excretion and risk of cardiovascular events,Johannes F.,Mann,57203734343,NA,FALSE
74,Urinary sodium and potassium excretion and risk of cardiovascular events,Koon,Teo,7202563785,NA,FALSE
74,Urinary sodium and potassium excretion and risk of cardiovascular events,Matthew,McQueen,7103154099,NA,FALSE
74,Urinary sodium and potassium excretion and risk of cardiovascular events,Peter,Sleight,7102062009,NA,FALSE
74,Urinary sodium and potassium excretion and risk of cardiovascular events,Arya M.,Sharma,7404971729,NA,FALSE
74,Urinary sodium and potassium excretion and risk of cardiovascular events,Antonio,Dans,6602316205,NA,FALSE
74,Urinary sodium and potassium excretion and risk of cardiovascular events,Jeffrey,Probstfield,7005973687,NA,FALSE
74,Urinary sodium and potassium excretion and risk of cardiovascular events,Roland E.,Schmieder,7101834901,NA,FALSE
75,Short-Term Effects of Hypertonic Saline Solution in Acute Heart Failure and Long-Term Effects of a Moderate Sodium Restriction in Patients With Compensated Heart Failure With New York Heart Association Class III (Class C) (SMAC-HF Study),Salvatore,Paterna,7005747309,NA,FALSE
75,Short-Term Effects of Hypertonic Saline Solution in Acute Heart Failure and Long-Term Effects of a Moderate Sodium Restriction in Patients With Compensated Heart Failure With New York Heart Association Class III (Class C) (SMAC-HF Study),Sergio,Fasullo,8525341800,NA,FALSE
75,Short-Term Effects of Hypertonic Saline Solution in Acute Heart Failure and Long-Term Effects of a Moderate Sodium Restriction in Patients With Compensated Heart Failure With New York Heart Association Class III (Class C) (SMAC-HF Study),Gaspare,Parrinello,7004487795,NA,FALSE
75,Short-Term Effects of Hypertonic Saline Solution in Acute Heart Failure and Long-Term Effects of a Moderate Sodium Restriction in Patients With Compensated Heart Failure With New York Heart Association Class III (Class C) (SMAC-HF Study),Sergio,Cannizzaro,6603823764,NA,FALSE
75,Short-Term Effects of Hypertonic Saline Solution in Acute Heart Failure and Long-Term Effects of a Moderate Sodium Restriction in Patients With Compensated Heart Failure With New York Heart Association Class III (Class C) (SMAC-HF Study),Ivana,Basile,35067765300,NA,FALSE
75,Short-Term Effects of Hypertonic Saline Solution in Acute Heart Failure and Long-Term Effects of a Moderate Sodium Restriction in Patients With Compensated Heart Failure With New York Heart Association Class III (Class C) (SMAC-HF Study),Gabriella,Vitrano,16158904300,NA,FALSE
75,Short-Term Effects of Hypertonic Saline Solution in Acute Heart Failure and Long-Term Effects of a Moderate Sodium Restriction in Patients With Compensated Heart Failure With New York Heart Association Class III (Class C) (SMAC-HF Study),Gabriella,Terrazzino,36174463800,NA,FALSE
75,Short-Term Effects of Hypertonic Saline Solution in Acute Heart Failure and Long-Term Effects of a Moderate Sodium Restriction in Patients With Compensated Heart Failure With New York Heart Association Class III (Class C) (SMAC-HF Study),Giorgio,Maringhini,6603311439,NA,FALSE
75,Short-Term Effects of Hypertonic Saline Solution in Acute Heart Failure and Long-Term Effects of a Moderate Sodium Restriction in Patients With Compensated Heart Failure With New York Heart Association Class III (Class C) (SMAC-HF Study),Filippo,Ganci,13003477400,NA,FALSE
75,Short-Term Effects of Hypertonic Saline Solution in Acute Heart Failure and Long-Term Effects of a Moderate Sodium Restriction in Patients With Compensated Heart Failure With New York Heart Association Class III (Class C) (SMAC-HF Study),Sebastiano,Scalzo,6602845482,NA,FALSE
75,Short-Term Effects of Hypertonic Saline Solution in Acute Heart Failure and Long-Term Effects of a Moderate Sodium Restriction in Patients With Compensated Heart Failure With New York Heart Association Class III (Class C) (SMAC-HF Study),Filippo M.,Sarullo,55666266600,NA,FALSE
75,Short-Term Effects of Hypertonic Saline Solution in Acute Heart Failure and Long-Term Effects of a Moderate Sodium Restriction in Patients With Compensated Heart Failure With New York Heart Association Class III (Class C) (SMAC-HF Study),Gennaro,Cice,6603778772,NA,FALSE
75,Short-Term Effects of Hypertonic Saline Solution in Acute Heart Failure and Long-Term Effects of a Moderate Sodium Restriction in Patients With Compensated Heart Failure With New York Heart Association Class III (Class C) (SMAC-HF Study),Pietro,Di Pasquale,7006484941,NA,FALSE
76,Adherence to a sodium-restricted diet is associated with lower symptom burden and longer cardiac event-free survival in patients with heart failure,Youn Jung,Son,7102761510,NA,FALSE
76,Adherence to a sodium-restricted diet is associated with lower symptom burden and longer cardiac event-free survival in patients with heart failure,Yongjik,Lee,53877659300,NA,FALSE
76,Adherence to a sodium-restricted diet is associated with lower symptom burden and longer cardiac event-free survival in patients with heart failure,Eun Kyeung,Song,26656978600,NA,FALSE
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",Katarzyna,Stolarz-Skrzypek,6603722026,NA,FALSE
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",Tatiana,Kuznetsova,35450164300,NA,FALSE
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",Lutgarde,Thijs,35378587200,NA,FALSE
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",Val??rie,Tikhonoff,6603759894,NA,FALSE
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",Jitka,Seidlerov??,14523754400,NA,FALSE
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",Tom,Richart,34571617800,NA,FALSE
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",Yu,Jin,35364166500,NA,FALSE
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",Agnieszka,Olszanecka,6602574071,NA,FALSE
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",Sofia,Malyutina,6603876724,NA,FALSE
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",Edoardo,Casiglia,7005951169,NA,FALSE
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",Jan,Filipovsk??,12774824000,NA,FALSE
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",Kalina,Kawecka-Jaszcz,7005302548,NA,FALSE
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",Yuri,Nikitin,7102172021,NA,FALSE
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",Jan A.,Staessen,7202415416,NA,FALSE
78,"The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes",Merlin C.,Thomas,35461916400,NA,FALSE
78,"The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes",John,Moran,35466880500,NA,FALSE
78,"The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes",Carol,Forsblom,7004152046,NA,FALSE
78,"The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes",Valma,Harjutsalo,8412763300,NA,FALSE
78,"The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes",Lena,Thorn,8717911500,NA,FALSE
78,"The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes",Aila,Ahola,6506669400,NA,FALSE
78,"The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes",Johan,Wad??n,8717912500,NA,FALSE
78,"The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes",Nina,Tolonen,25029612300,NA,FALSE
78,"The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes",Markku,Saraheimo,6602976862,NA,FALSE
78,"The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes",Daniel,Gordin,15839652500,NA,FALSE
78,"The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes",Per Henrik,Groop,7005017834,NA,FALSE
79,Sodium and Potassium Intake and Mortality Among US Adults Prospective Data From the Third National Health and Nutrition Examination Survey,Quanhe,Yang,7404075857,NA,FALSE
79,Sodium and Potassium Intake and Mortality Among US Adults Prospective Data From the Third National Health and Nutrition Examination Survey,Tiebin,Liu,8060715700,NA,FALSE
79,Sodium and Potassium Intake and Mortality Among US Adults Prospective Data From the Third National Health and Nutrition Examination Survey,Elena V.,Kuklina,7003998135,NA,FALSE
79,Sodium and Potassium Intake and Mortality Among US Adults Prospective Data From the Third National Health and Nutrition Examination Survey,W. Dana,Flanders,7006809327,NA,FALSE
79,Sodium and Potassium Intake and Mortality Among US Adults Prospective Data From the Third National Health and Nutrition Examination Survey,Yuling,Hong,7403392940,NA,FALSE
79,Sodium and Potassium Intake and Mortality Among US Adults Prospective Data From the Third National Health and Nutrition Examination Survey,Cathleen,Gillespie,7005285275,NA,FALSE
79,Sodium and Potassium Intake and Mortality Among US Adults Prospective Data From the Third National Health and Nutrition Examination Survey,Man Huei,Chang,7404503994,NA,FALSE
79,Sodium and Potassium Intake and Mortality Among US Adults Prospective Data From the Third National Health and Nutrition Examination Survey,Marta,Gwinn,35415193200,NA,FALSE
79,Sodium and Potassium Intake and Mortality Among US Adults Prospective Data From the Third National Health and Nutrition Examination Survey,Nicole,Dowling,7005078898,NA,FALSE
79,Sodium and Potassium Intake and Mortality Among US Adults Prospective Data From the Third National Health and Nutrition Examination Survey,Muin J.,Khoury,26643049700,NA,FALSE
79,Sodium and Potassium Intake and Mortality Among US Adults Prospective Data From the Third National Health and Nutrition Examination Survey,Frank B.,Hu,36038688700,NA,FALSE
80,"High sodium intake adversely affects oxidative-inflammatory response, cardiac remodelling and mortality after myocardial infarction",Ana Paula R.,Costa,55086691300,NA,FALSE
80,"High sodium intake adversely affects oxidative-inflammatory response, cardiac remodelling and mortality after myocardial infarction",Rafaela C.S.,de Paula,55088640300,NA,FALSE
80,"High sodium intake adversely affects oxidative-inflammatory response, cardiac remodelling and mortality after myocardial infarction",Guilherme F.,Carvalho,55087646000,NA,FALSE
80,"High sodium intake adversely affects oxidative-inflammatory response, cardiac remodelling and mortality after myocardial infarction",Juliana P.,Ara??jo,55092236400,NA,FALSE
80,"High sodium intake adversely affects oxidative-inflammatory response, cardiac remodelling and mortality after myocardial infarction",Joalbo M.,Andrade,15841813600,NA,FALSE
80,"High sodium intake adversely affects oxidative-inflammatory response, cardiac remodelling and mortality after myocardial infarction",Osorio L.R.,de Almeida,55087559100,NA,FALSE
80,"High sodium intake adversely affects oxidative-inflammatory response, cardiac remodelling and mortality after myocardial infarction",Eliana C.,de Faria,6603835270,NA,FALSE
80,"High sodium intake adversely affects oxidative-inflammatory response, cardiac remodelling and mortality after myocardial infarction",Wladimir M.,Freitas,55085556800,NA,FALSE
80,"High sodium intake adversely affects oxidative-inflammatory response, cardiac remodelling and mortality after myocardial infarction",Otavio R.,Coelho,6603732085,NA,FALSE
80,"High sodium intake adversely affects oxidative-inflammatory response, cardiac remodelling and mortality after myocardial infarction",Jose A.F.,Ramires,19435615400,NA,FALSE
80,"High sodium intake adversely affects oxidative-inflammatory response, cardiac remodelling and mortality after myocardial infarction",Jose C.,Quinaglia e Silva,26024847200,NA,FALSE
80,"High sodium intake adversely affects oxidative-inflammatory response, cardiac remodelling and mortality after myocardial infarction",Andrei C.,Sposito,7003942962,NA,FALSE
81,Dietary sodium and risk of stroke in the Northern Manhattan study,Hannah,Gardener,24821715800,NA,FALSE
81,Dietary sodium and risk of stroke in the Northern Manhattan study,Tatjana,Rundek,7004124868,NA,FALSE
81,Dietary sodium and risk of stroke in the Northern Manhattan study,Clinton B.,Wright,7403506925,NA,FALSE
81,Dietary sodium and risk of stroke in the Northern Manhattan study,Mitchell S.V.,Elkind,55382767800,NA,FALSE
81,Dietary sodium and risk of stroke in the Northern Manhattan study,Ralph L.,Sacco,7102230208,NA,FALSE
82,Salt preference and mortality from stroke and coronary heart disease for Japanese men and women: the JACC study,Satoyo,Ikehara,13611386400,NA,FALSE
82,Salt preference and mortality from stroke and coronary heart disease for Japanese men and women: the JACC study,Hiroyasu,Iso,35227393400,NA,FALSE
82,Salt preference and mortality from stroke and coronary heart disease for Japanese men and women: the JACC study,Chigusa,Date,7004702187,NA,FALSE
82,Salt preference and mortality from stroke and coronary heart disease for Japanese men and women: the JACC study,Shogo,Kikuchi,7403005275,NA,FALSE
82,Salt preference and mortality from stroke and coronary heart disease for Japanese men and women: the JACC study,Yoshiyuki,Watanabe,56959677700,NA,FALSE
82,Salt preference and mortality from stroke and coronary heart disease for Japanese men and women: the JACC study,Yutaka,Inaba,7201621928,NA,FALSE
82,Salt preference and mortality from stroke and coronary heart disease for Japanese men and women: the JACC study,Akiko,Tamakoshi,7006797376,NA,FALSE
83,A randomized controlled trial of dietetic interventions to prevent cognitive decline in old age hostel residents,T. C.Y.,Kwok,7006475934,NA,FALSE
83,A randomized controlled trial of dietetic interventions to prevent cognitive decline in old age hostel residents,L. C.W.,Lam,7201984627,NA,FALSE
83,A randomized controlled trial of dietetic interventions to prevent cognitive decline in old age hostel residents,M. M.M.,Sea,6602566931,NA,FALSE
83,A randomized controlled trial of dietetic interventions to prevent cognitive decline in old age hostel residents,W.,Goggins,6701315434,NA,FALSE
83,A randomized controlled trial of dietetic interventions to prevent cognitive decline in old age hostel residents,J.,Woo,36040369400,NA,FALSE
84,Moderation of dietary sodium potentiates the renal and cardiovascular protective effects of angiotensin receptor blockers,Hiddo J.Lambers,Heerspink,26324845700,NA,FALSE
84,Moderation of dietary sodium potentiates the renal and cardiovascular protective effects of angiotensin receptor blockers,Frank A.,Holtkamp,37055692300,NA,FALSE
84,Moderation of dietary sodium potentiates the renal and cardiovascular protective effects of angiotensin receptor blockers,Hans Henrik,Parving,35355625800,NA,FALSE
84,Moderation of dietary sodium potentiates the renal and cardiovascular protective effects of angiotensin receptor blockers,Gerjan J.,Navis,55124900800,NA,FALSE
84,Moderation of dietary sodium potentiates the renal and cardiovascular protective effects of angiotensin receptor blockers,Julia B.,Lewis,7003542085,NA,FALSE
84,Moderation of dietary sodium potentiates the renal and cardiovascular protective effects of angiotensin receptor blockers,Eberhard,Ritz,55426798600,NA,FALSE
84,Moderation of dietary sodium potentiates the renal and cardiovascular protective effects of angiotensin receptor blockers,Pieter A.,De Graeff,7005122218,NA,FALSE
84,Moderation of dietary sodium potentiates the renal and cardiovascular protective effects of angiotensin receptor blockers,Dick,De Zeeuw,7102568501,NA,FALSE
85,Increased dietary sodium is independently associated with greater mortality among prevalent hemodialysis patients,Finnian R.,Mc Causland,55169930900,NA,FALSE
85,Increased dietary sodium is independently associated with greater mortality among prevalent hemodialysis patients,Sushrut S.,Waikar,6602679623,NA,FALSE
85,Increased dietary sodium is independently associated with greater mortality among prevalent hemodialysis patients,Steven M.,Brunelli,34568163100,NA,FALSE
87,Association of dietary sodium intake with atherogenesis in experimental diabetes and with cardiovascular disease in patients with Type 1 diabetes,Chris,Tikellis,6602919378,NA,FALSE
87,Association of dietary sodium intake with atherogenesis in experimental diabetes and with cardiovascular disease in patients with Type 1 diabetes,Raelene J.,Pickering,9743350400,NA,FALSE
87,Association of dietary sodium intake with atherogenesis in experimental diabetes and with cardiovascular disease in patients with Type 1 diabetes,Despina,Tsorotes,36192458400,NA,FALSE
87,Association of dietary sodium intake with atherogenesis in experimental diabetes and with cardiovascular disease in patients with Type 1 diabetes,Valma,Harjutsalo,8412763300,NA,FALSE
87,Association of dietary sodium intake with atherogenesis in experimental diabetes and with cardiovascular disease in patients with Type 1 diabetes,Lena,Thorn,8717911500,NA,FALSE
87,Association of dietary sodium intake with atherogenesis in experimental diabetes and with cardiovascular disease in patients with Type 1 diabetes,Aila,Ahola,6506669400,NA,FALSE
