ID,original_title,scp_title,title_match(true/false),author_given_name,author_surname,author_id
50,Changes in brain natriuretic peptide levels and bioelectrical impedance measurements after treatment with high-dose furosemide and hypertonic saline solution versus high-dose furosemide alone in refractory congestive heart failure - A double-blind study,Changes in brain natriuretic peptide levels and bioelectrical impedance measurements after treatment with high-dose furosemide and hypertonic saline solution versus high-dose furosemide alone in refractory congestive heart failure: A double-blind study,False,Salvatore,Paterna,7005747309
50,Changes in brain natriuretic peptide levels and bioelectrical impedance measurements after treatment with high-dose furosemide and hypertonic saline solution versus high-dose furosemide alone in refractory congestive heart failure - A double-blind study,Changes in brain natriuretic peptide levels and bioelectrical impedance measurements after treatment with high-dose furosemide and hypertonic saline solution versus high-dose furosemide alone in refractory congestive heart failure: A double-blind study,False,Pietro,Di Pasquale,7006484941
50,Changes in brain natriuretic peptide levels and bioelectrical impedance measurements after treatment with high-dose furosemide and hypertonic saline solution versus high-dose furosemide alone in refractory congestive heart failure - A double-blind study,Changes in brain natriuretic peptide levels and bioelectrical impedance measurements after treatment with high-dose furosemide and hypertonic saline solution versus high-dose furosemide alone in refractory congestive heart failure: A double-blind study,False,Gaspare,Parrinello,7004487795
50,Changes in brain natriuretic peptide levels and bioelectrical impedance measurements after treatment with high-dose furosemide and hypertonic saline solution versus high-dose furosemide alone in refractory congestive heart failure - A double-blind study,Changes in brain natriuretic peptide levels and bioelectrical impedance measurements after treatment with high-dose furosemide and hypertonic saline solution versus high-dose furosemide alone in refractory congestive heart failure: A double-blind study,False,Ersilia,Fornaciari,23993899400
50,Changes in brain natriuretic peptide levels and bioelectrical impedance measurements after treatment with high-dose furosemide and hypertonic saline solution versus high-dose furosemide alone in refractory congestive heart failure - A double-blind study,Changes in brain natriuretic peptide levels and bioelectrical impedance measurements after treatment with high-dose furosemide and hypertonic saline solution versus high-dose furosemide alone in refractory congestive heart failure: A double-blind study,False,Francesca,Di Gaudio,6508093331
50,Changes in brain natriuretic peptide levels and bioelectrical impedance measurements after treatment with high-dose furosemide and hypertonic saline solution versus high-dose furosemide alone in refractory congestive heart failure - A double-blind study,Changes in brain natriuretic peptide levels and bioelectrical impedance measurements after treatment with high-dose furosemide and hypertonic saline solution versus high-dose furosemide alone in refractory congestive heart failure: A double-blind study,False,Sergio,Fasullo,8525341800
50,Changes in brain natriuretic peptide levels and bioelectrical impedance measurements after treatment with high-dose furosemide and hypertonic saline solution versus high-dose furosemide alone in refractory congestive heart failure - A double-blind study,Changes in brain natriuretic peptide levels and bioelectrical impedance measurements after treatment with high-dose furosemide and hypertonic saline solution versus high-dose furosemide alone in refractory congestive heart failure: A double-blind study,False,Marco,Giammanco,6603945923
50,Changes in brain natriuretic peptide levels and bioelectrical impedance measurements after treatment with high-dose furosemide and hypertonic saline solution versus high-dose furosemide alone in refractory congestive heart failure - A double-blind study,Changes in brain natriuretic peptide levels and bioelectrical impedance measurements after treatment with high-dose furosemide and hypertonic saline solution versus high-dose furosemide alone in refractory congestive heart failure: A double-blind study,False,Filippo M.,Sarullo,55666266600
50,Changes in brain natriuretic peptide levels and bioelectrical impedance measurements after treatment with high-dose furosemide and hypertonic saline solution versus high-dose furosemide alone in refractory congestive heart failure - A double-blind study,Changes in brain natriuretic peptide levels and bioelectrical impedance measurements after treatment with high-dose furosemide and hypertonic saline solution versus high-dose furosemide alone in refractory congestive heart failure: A double-blind study,False,Giuseppe,Licata,21640320400
51,Effect of potassium-enriched salt on cardiovascular mortality and medical expenses of elderly men,Effect of potassium-enriched salt on cardiovascular mortality and medical expenses of elderly men,True,Hsing Yi,Chang,7407523087
51,Effect of potassium-enriched salt on cardiovascular mortality and medical expenses of elderly men,Effect of potassium-enriched salt on cardiovascular mortality and medical expenses of elderly men,True,Yu Whuei,Hu,14028497200
51,Effect of potassium-enriched salt on cardiovascular mortality and medical expenses of elderly men,Effect of potassium-enriched salt on cardiovascular mortality and medical expenses of elderly men,True,Ching Syang Jack,Yue,7101875797
51,Effect of potassium-enriched salt on cardiovascular mortality and medical expenses of elderly men,Effect of potassium-enriched salt on cardiovascular mortality and medical expenses of elderly men,True,Yu Wen,Wen,57154850400
51,Effect of potassium-enriched salt on cardiovascular mortality and medical expenses of elderly men,Effect of potassium-enriched salt on cardiovascular mortality and medical expenses of elderly men,True,Wen Ting,Yeh,7202860324
51,Effect of potassium-enriched salt on cardiovascular mortality and medical expenses of elderly men,Effect of potassium-enriched salt on cardiovascular mortality and medical expenses of elderly men,True,Li San,Hsu,36339634000
51,Effect of potassium-enriched salt on cardiovascular mortality and medical expenses of elderly men,Effect of potassium-enriched salt on cardiovascular mortality and medical expenses of elderly men,True,Shin Yin,Tsai,36793200200
51,Effect of potassium-enriched salt on cardiovascular mortality and medical expenses of elderly men,Effect of potassium-enriched salt on cardiovascular mortality and medical expenses of elderly men,True,Wen Harn,Pan,7402219783
52,Sodium intake and mortality in the NHANES II follow-up study,Sodium intake and mortality in the NHANES II follow-up study,True,Hillel W.,Cohen,7402808799
52,Sodium intake and mortality in the NHANES II follow-up study,Sodium intake and mortality in the NHANES II follow-up study,True,Susan M.,Hailpern,10139227400
52,Sodium intake and mortality in the NHANES II follow-up study,Sodium intake and mortality in the NHANES II follow-up study,True,Jing,Fang,35368592500
52,Sodium intake and mortality in the NHANES II follow-up study,Sodium intake and mortality in the NHANES II follow-up study,True,Michael H.,Alderman,57059210000
53,Sodium and potassium intake and risk of cardiovascular events and all-cause mortality: the Rotterdam Study,Sodium and potassium intake and risk of cardiovascular events and all-cause mortality: The Rotterdam Study,True,Johanna M.,Geleijnse,35195702500
53,Sodium and potassium intake and risk of cardiovascular events and all-cause mortality: the Rotterdam Study,Sodium and potassium intake and risk of cardiovascular events and all-cause mortality: The Rotterdam Study,True,Jacqueline C.M.,Witteman,7005473334
53,Sodium and potassium intake and risk of cardiovascular events and all-cause mortality: the Rotterdam Study,Sodium and potassium intake and risk of cardiovascular events and all-cause mortality: The Rotterdam Study,True,Theo,Stijnen,55650401900
53,Sodium and potassium intake and risk of cardiovascular events and all-cause mortality: the Rotterdam Study,Sodium and potassium intake and risk of cardiovascular events and all-cause mortality: The Rotterdam Study,True,Margot W.,Kloos,57113348000
53,Sodium and potassium intake and risk of cardiovascular events and all-cause mortality: the Rotterdam Study,Sodium and potassium intake and risk of cardiovascular events and all-cause mortality: The Rotterdam Study,True,Albert,Hofman,57190078722
53,Sodium and potassium intake and risk of cardiovascular events and all-cause mortality: the Rotterdam Study,Sodium and potassium intake and risk of cardiovascular events and all-cause mortality: The Rotterdam Study,True,Diederick E.,Grobbee,7103100613
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Yuming,Li,15623451000
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Junxiang,Liu,57158273100
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Donglin,Song,55239705400
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Jingpu,Shi,13907004800
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Hailong,Wang,55688929000
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Yongqing,Yang,56071946600
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Jianmin,Li,55720579500
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Yanling,Zhang,57196200444
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Dongshuang,Guo,7403332446
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Shengyin,Liang,22035874300
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Jianhua,Qi,55241049600
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Rujun,Pan,22035651400
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Bing,Li,55628528158
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Zhigang,Yang,55716630400
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Yangfeng,Wu,8578301200
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Xuequn,Yu,22036712800
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Liancheng,Zhao,55739485100
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Bailing,Chen,56164924500
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Beifan,Zhou,7401906952
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Jihong,Hu,55499495700
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Rong,Han,35278076000
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Nicole,Li,55584663700
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Bruce,Neal,57218390053
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Federica,Barzi,7003545543
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Rachel,Huxley,6701828350
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Kathy,Jane,22034937100
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Suzanne,Ryan,57225701816
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,John,Prescott,35938928800
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Anthony,Rodgers,55585900000
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Carlene,Lawes,6602516713
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Michelle,Barlow,22033867900
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,John,Fa'atui,22034068200
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Amanda,Milne,15736206400
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Colleen,Ng,7401705370
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Simon,Pink,22035976000
54,"Salt substitution: a low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial","Salt substitution: A low-cost strategy for blood pressure control among rural Chinese. A randomized, controlled trial",True,Barry,Gray,36339275900
55,Long term effects of dietary sodium reduction on cardiovascular disease outcomes: observational follow-up of the trials of hypertension prevention (TOHP),Long term effects of dietary sodium reduction on cardiovascular disease outcomes: Observational follow-up of the trials of hypertension prevention (TOHP),True,Nancy R.,Cook,7202992021
55,Long term effects of dietary sodium reduction on cardiovascular disease outcomes: observational follow-up of the trials of hypertension prevention (TOHP),Long term effects of dietary sodium reduction on cardiovascular disease outcomes: Observational follow-up of the trials of hypertension prevention (TOHP),True,Jeffrey A.,Cutler,7102422991
55,Long term effects of dietary sodium reduction on cardiovascular disease outcomes: observational follow-up of the trials of hypertension prevention (TOHP),Long term effects of dietary sodium reduction on cardiovascular disease outcomes: Observational follow-up of the trials of hypertension prevention (TOHP),True,Eva,Obarzanek,7006694590
55,Long term effects of dietary sodium reduction on cardiovascular disease outcomes: observational follow-up of the trials of hypertension prevention (TOHP),Long term effects of dietary sodium reduction on cardiovascular disease outcomes: Observational follow-up of the trials of hypertension prevention (TOHP),True,Julie E.,Buring,36047010400
55,Long term effects of dietary sodium reduction on cardiovascular disease outcomes: observational follow-up of the trials of hypertension prevention (TOHP),Long term effects of dietary sodium reduction on cardiovascular disease outcomes: Observational follow-up of the trials of hypertension prevention (TOHP),True,Kathryn M.,Rexrode,7003464052
55,Long term effects of dietary sodium reduction on cardiovascular disease outcomes: observational follow-up of the trials of hypertension prevention (TOHP),Long term effects of dietary sodium reduction on cardiovascular disease outcomes: Observational follow-up of the trials of hypertension prevention (TOHP),True,Shiriki K.,Kumanyika,35380806400
55,Long term effects of dietary sodium reduction on cardiovascular disease outcomes: observational follow-up of the trials of hypertension prevention (TOHP),Long term effects of dietary sodium reduction on cardiovascular disease outcomes: Observational follow-up of the trials of hypertension prevention (TOHP),True,Lawrence J.,Appel,7102658830
55,Long term effects of dietary sodium reduction on cardiovascular disease outcomes: observational follow-up of the trials of hypertension prevention (TOHP),Long term effects of dietary sodium reduction on cardiovascular disease outcomes: Observational follow-up of the trials of hypertension prevention (TOHP),True,Paul K.,Whelton,7103041111
56,"Joint effects of sodium and potassium intake on subsequent cardiovascular disease:the Trials of Hypertension Prevention follow-up study",Joint effects of sodium and potassium intake on subsequent cardiovascular disease: The trials of hypertension prevention follow-up study,False,Nancy R.,Cook,7202992021
56,"Joint effects of sodium and potassium intake on subsequent cardiovascular disease:the Trials of Hypertension Prevention follow-up study",Joint effects of sodium and potassium intake on subsequent cardiovascular disease: The trials of hypertension prevention follow-up study,False,Eva,Obarzanek,7006694590
56,"Joint effects of sodium and potassium intake on subsequent cardiovascular disease:the Trials of Hypertension Prevention follow-up study",Joint effects of sodium and potassium intake on subsequent cardiovascular disease: The trials of hypertension prevention follow-up study,False,Jeffrey A.,Cutler,7102422991
56,"Joint effects of sodium and potassium intake on subsequent cardiovascular disease:the Trials of Hypertension Prevention follow-up study",Joint effects of sodium and potassium intake on subsequent cardiovascular disease: The trials of hypertension prevention follow-up study,False,Julie E.,Buring,36047010400
56,"Joint effects of sodium and potassium intake on subsequent cardiovascular disease:the Trials of Hypertension Prevention follow-up study",Joint effects of sodium and potassium intake on subsequent cardiovascular disease: The trials of hypertension prevention follow-up study,False,Kathryn M.,Rexrode,7003464052
56,"Joint effects of sodium and potassium intake on subsequent cardiovascular disease:the Trials of Hypertension Prevention follow-up study",Joint effects of sodium and potassium intake on subsequent cardiovascular disease: The trials of hypertension prevention follow-up study,False,Shiriki K.,Kumanyika,35380806400
56,"Joint effects of sodium and potassium intake on subsequent cardiovascular disease:the Trials of Hypertension Prevention follow-up study",Joint effects of sodium and potassium intake on subsequent cardiovascular disease: The trials of hypertension prevention follow-up study,False,Lawrence J.,Appel,7102658830
56,"Joint effects of sodium and potassium intake on subsequent cardiovascular disease:the Trials of Hypertension Prevention follow-up study",Joint effects of sodium and potassium intake on subsequent cardiovascular disease: The trials of hypertension prevention follow-up study,False,Paul K.,Whelton,7103041111
57,Lower levels of sodium intake and reduced cardiovascular risk,"Response to letter regarding article, ""lower levels of sodium intake and reduced cardiovascular risk""",False,Nancy R.,Cook,7202992021
57,Lower levels of sodium intake and reduced cardiovascular risk,"Response to letter regarding article, ""lower levels of sodium intake and reduced cardiovascular risk""",False,Lawrence J.,Appel,7102658830
57,Lower levels of sodium intake and reduced cardiovascular risk,"Response to letter regarding article, ""lower levels of sodium intake and reduced cardiovascular risk""",False,Paul K.,Whelton,7103041111
58,"Magnesium, calcium, potassium, and sodium intakes and risk of stroke in male smokers","Magnesium, calcium, potassium, and sodium intakes and risk of stroke in male smokers",True,Susanna C.,Larsson,7202349296
58,"Magnesium, calcium, potassium, and sodium intakes and risk of stroke in male smokers","Magnesium, calcium, potassium, and sodium intakes and risk of stroke in male smokers",True,Mikko J.,Virtanen,7005231100
58,"Magnesium, calcium, potassium, and sodium intakes and risk of stroke in male smokers","Magnesium, calcium, potassium, and sodium intakes and risk of stroke in male smokers",True,Monica,Mars,7005417514
58,"Magnesium, calcium, potassium, and sodium intakes and risk of stroke in male smokers","Magnesium, calcium, potassium, and sodium intakes and risk of stroke in male smokers",True,Satu,Männistö,6701509717
58,"Magnesium, calcium, potassium, and sodium intakes and risk of stroke in male smokers","Magnesium, calcium, potassium, and sodium intakes and risk of stroke in male smokers",True,Pirjo,Pietinen,7004280517
58,"Magnesium, calcium, potassium, and sodium intakes and risk of stroke in male smokers","Magnesium, calcium, potassium, and sodium intakes and risk of stroke in male smokers",True,Demetrius,Albanes,7006558522
58,"Magnesium, calcium, potassium, and sodium intakes and risk of stroke in male smokers","Magnesium, calcium, potassium, and sodium intakes and risk of stroke in male smokers",True,Jarmo,Virtamo,14324103000
59,Sodium intake and mortality follow-up in the Third National Health and Nutrition Examination Survey (NHANES III),Sodium intake and mortality follow-up in the Third National Health and Nutrition Examination Survey (NHANES III),True,Hillel W.,Cohen,7402808799
59,Sodium intake and mortality follow-up in the Third National Health and Nutrition Examination Survey (NHANES III),Sodium intake and mortality follow-up in the Third National Health and Nutrition Examination Survey (NHANES III),True,Susan M.,Hailpern,10139227400
59,Sodium intake and mortality follow-up in the Third National Health and Nutrition Examination Survey (NHANES III),Sodium intake and mortality follow-up in the Third National Health and Nutrition Examination Survey (NHANES III),True,Michael H.,Alderman,57059210000
61,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: the Japan Collaborative Cohort Study for Evaluation of Cancer Risks,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: The Japan Collaborative Cohort study for evaluation of cancer risks,True,Mitsumasa,Umesawa,36009215200
61,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: the Japan Collaborative Cohort Study for Evaluation of Cancer Risks,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: The Japan Collaborative Cohort study for evaluation of cancer risks,True,Hiroyasu,Iso,35227393400
61,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: the Japan Collaborative Cohort Study for Evaluation of Cancer Risks,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: The Japan Collaborative Cohort study for evaluation of cancer risks,True,Chigusa,Date,7004702187
61,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: the Japan Collaborative Cohort Study for Evaluation of Cancer Risks,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: The Japan Collaborative Cohort study for evaluation of cancer risks,True,Akio,Yamamoto,35228281000
61,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: the Japan Collaborative Cohort Study for Evaluation of Cancer Risks,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: The Japan Collaborative Cohort study for evaluation of cancer risks,True,Hideaki,Toyoshima,7103228330
61,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: the Japan Collaborative Cohort Study for Evaluation of Cancer Risks,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: The Japan Collaborative Cohort study for evaluation of cancer risks,True,Yoshiyuki,Watanabe,56959677700
61,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: the Japan Collaborative Cohort Study for Evaluation of Cancer Risks,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: The Japan Collaborative Cohort study for evaluation of cancer risks,True,Shogo,Kikuchi,7403005275
61,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: the Japan Collaborative Cohort Study for Evaluation of Cancer Risks,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: The Japan Collaborative Cohort study for evaluation of cancer risks,True,Akio,Koizumi,7101783248
61,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: the Japan Collaborative Cohort Study for Evaluation of Cancer Risks,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: The Japan Collaborative Cohort study for evaluation of cancer risks,True,Takaaki,Kondo,7404230880
61,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: the Japan Collaborative Cohort Study for Evaluation of Cancer Risks,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: The Japan Collaborative Cohort study for evaluation of cancer risks,True,Yutaka,Inaba,7201621928
61,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: the Japan Collaborative Cohort Study for Evaluation of Cancer Risks,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: The Japan Collaborative Cohort study for evaluation of cancer risks,True,Naohito,Tanabe,7103393781
61,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: the Japan Collaborative Cohort Study for Evaluation of Cancer Risks,Relations between dietary sodium and potassium intakes and mortality from cardiovascular disease: The Japan Collaborative Cohort study for evaluation of cancer risks,True,Akiko,Tamakoshi,7006797376
62,"A Japanese diet and 19-year mortality: National Integrated Project for Prospective Observation of Non-Communicable Diseases and its Trends in the Aged, 1980","A Japanese diet and 19-year mortality: National integrated project for prospective observation of non-communicable diseases and its trends in the aged, 1980",True,Yasuyuki,Nakamura,55628559897
62,"A Japanese diet and 19-year mortality: National Integrated Project for Prospective Observation of Non-Communicable Diseases and its Trends in the Aged, 1980","A Japanese diet and 19-year mortality: National integrated project for prospective observation of non-communicable diseases and its trends in the aged, 1980",True,Hirotsugu,Ueshima,55166257800
62,"A Japanese diet and 19-year mortality: National Integrated Project for Prospective Observation of Non-Communicable Diseases and its Trends in the Aged, 1980","A Japanese diet and 19-year mortality: National integrated project for prospective observation of non-communicable diseases and its trends in the aged, 1980",True,Tomonori,Okamura,55432997600
62,"A Japanese diet and 19-year mortality: National Integrated Project for Prospective Observation of Non-Communicable Diseases and its Trends in the Aged, 1980","A Japanese diet and 19-year mortality: National integrated project for prospective observation of non-communicable diseases and its trends in the aged, 1980",True,Takashi,Kadowaki,35371466600
62,"A Japanese diet and 19-year mortality: National Integrated Project for Prospective Observation of Non-Communicable Diseases and its Trends in the Aged, 1980","A Japanese diet and 19-year mortality: National integrated project for prospective observation of non-communicable diseases and its trends in the aged, 1980",True,Takehito,Hayakawa,35224699500
62,"A Japanese diet and 19-year mortality: National Integrated Project for Prospective Observation of Non-Communicable Diseases and its Trends in the Aged, 1980","A Japanese diet and 19-year mortality: National integrated project for prospective observation of non-communicable diseases and its trends in the aged, 1980",True,Yoshikuni,Kita,7202729333
62,"A Japanese diet and 19-year mortality: National Integrated Project for Prospective Observation of Non-Communicable Diseases and its Trends in the Aged, 1980","A Japanese diet and 19-year mortality: National integrated project for prospective observation of non-communicable diseases and its trends in the aged, 1980",True,Robert D.,Abbott,7202420540
62,"A Japanese diet and 19-year mortality: National Integrated Project for Prospective Observation of Non-Communicable Diseases and its Trends in the Aged, 1980","A Japanese diet and 19-year mortality: National integrated project for prospective observation of non-communicable diseases and its trends in the aged, 1980",True,Akira,Okayama,56421646700
63,Long-term effects of dietary sodium intake on cytokines and neurohormonal activation in patients with recently compensated congestive heart failure,Long-Term Effects of Dietary Sodium Intake on Cytokines and Neurohormonal Activation in Patients With Recently Compensated Congestive Heart Failure,True,Gaspare,Parrinello,7004487795
63,Long-term effects of dietary sodium intake on cytokines and neurohormonal activation in patients with recently compensated congestive heart failure,Long-Term Effects of Dietary Sodium Intake on Cytokines and Neurohormonal Activation in Patients With Recently Compensated Congestive Heart Failure,True,Pietro,Di Pasquale,7006484941
63,Long-term effects of dietary sodium intake on cytokines and neurohormonal activation in patients with recently compensated congestive heart failure,Long-Term Effects of Dietary Sodium Intake on Cytokines and Neurohormonal Activation in Patients With Recently Compensated Congestive Heart Failure,True,Giuseppe,Licata,21640320400
63,Long-term effects of dietary sodium intake on cytokines and neurohormonal activation in patients with recently compensated congestive heart failure,Long-Term Effects of Dietary Sodium Intake on Cytokines and Neurohormonal Activation in Patients With Recently Compensated Congestive Heart Failure,True,Daniele,Torres,23994467100
63,Long-term effects of dietary sodium intake on cytokines and neurohormonal activation in patients with recently compensated congestive heart failure,Long-Term Effects of Dietary Sodium Intake on Cytokines and Neurohormonal Activation in Patients With Recently Compensated Congestive Heart Failure,True,Marco,Giammanco,6603945923
63,Long-term effects of dietary sodium intake on cytokines and neurohormonal activation in patients with recently compensated congestive heart failure,Long-Term Effects of Dietary Sodium Intake on Cytokines and Neurohormonal Activation in Patients With Recently Compensated Congestive Heart Failure,True,Sergio,Fasullo,8525341800
63,Long-term effects of dietary sodium intake on cytokines and neurohormonal activation in patients with recently compensated congestive heart failure,Long-Term Effects of Dietary Sodium Intake on Cytokines and Neurohormonal Activation in Patients With Recently Compensated Congestive Heart Failure,True,Manuela,Mezzero,25031517400
63,Long-term effects of dietary sodium intake on cytokines and neurohormonal activation in patients with recently compensated congestive heart failure,Long-Term Effects of Dietary Sodium Intake on Cytokines and Neurohormonal Activation in Patients With Recently Compensated Congestive Heart Failure,True,Salvatore,Paterna,7005747309
64,"Medium term effects of different dosage of diuretic, sodium, and fluid administration on neurohormonal and clinical outcome in patients with recently compensated heart failure","Medium Term Effects of Different Dosage of Diuretic, Sodium, and Fluid Administration on Neurohormonal and Clinical Outcome in Patients With Recently Compensated Heart Failure",True,Salvatore,Paterna,7005747309
